barcode	file	contest\choice
20001180400052	006023.jpg	PROPOSITION 72	NO
20001180400052	006027.jpg	PROPOSITION 72	NO
20001180400052	006031.jpg	PROPOSITION 72	NO
20001180400052	006035.jpg	PROPOSITION 72	NO
20001180400052	006039.jpg	PROPOSITION 72	NO
20001180400052	006043.jpg	PROPOSITION 72	NO
20001180400052	006047.jpg	PROPOSITION 72	NO
20001180400052	006051.jpg	PROPOSITION 72	NO
20001180400052	006055.jpg	PROPOSITION 72	NO
20001180400052	006059.jpg	PROPOSITION 72	NO
20001180400052	006063.jpg	PROPOSITION 72	NO
20001180400052	006067.jpg	PROPOSITION 72	NO
20001180400052	006071.jpg	PROPOSITION 72	NO
20001180400052	006075.jpg	PROPOSITION 72	NO
20001180400052	006079.jpg	PROPOSITION 72	NO
20001180400052	006083.jpg	PROPOSITION 72	NO
20001180400052	006087.jpg	PROPOSITION 72	NO
20001180400052	006091.jpg	PROPOSITION 72	NO
20001180400052	006095.jpg	PROPOSITION 72	NO
20001180400052	006099.jpg	PROPOSITION 72	NO
20001180400052	006103.jpg	PROPOSITION 72	NO
20001180400052	006107.jpg	PROPOSITION 72	NO
20001180400052	006111.jpg	PROPOSITION 72	NO
20001180400052	006115.jpg	PROPOSITION 72	NO
20001180400052	006119.jpg	PROPOSITION 72	NO
20001180400052	006123.jpg	PROPOSITION 72	NO
20001180400052	006127.jpg	PROPOSITION 72	NO
20001180400052	006131.jpg	PROPOSITION 72	NO
20001180400052	006135.jpg	PROPOSITION 72	NO
20001180400052	006139.jpg	PROPOSITION 72	NO
20001180400052	006143.jpg	PROPOSITION 72	NO
20001180400052	006147.jpg	PROPOSITION 72	NO
20001180400052	006151.jpg	PROPOSITION 72	NO
20001180400052	006155.jpg	PROPOSITION 72	NO
20001180400052	006159.jpg	PROPOSITION 72	NO
20001180400052	006163.jpg	PROPOSITION 72	NO
20001180400052	006167.jpg	PROPOSITION 72	NO
20001180400052	006171.jpg	PROPOSITION 72	NO
20001180400052	006175.jpg	PROPOSITION 72	NO
20001180400052	006179.jpg	PROPOSITION 72	NO
20001180400052	006183.jpg	PROPOSITION 72	NO
20001180400052	006187.jpg	PROPOSITION 72	NO
20001180400052	006191.jpg	PROPOSITION 72	NO
20001180400052	006195.jpg	PROPOSITION 72	NO
20001180400052	006199.jpg	PROPOSITION 72	NO
20001180400052	006203.jpg	PROPOSITION 72	NO
20001180400052	006207.jpg	PROPOSITION 72	NO
20001180400052	006211.jpg	PROPOSITION 72	NO
20001180400052	006215.jpg	PROPOSITION 72	NO
20001180400052	006219.jpg	PROPOSITION 72	NO
20001180400052	014801.jpg	PROPOSITION 72	NO
20001180400052	014983.jpg	PROPOSITION 72	NO
20001180400052	014985.jpg	PROPOSITION 72	NO
20001180400052	014987.jpg	PROPOSITION 72	NO
20001180400052	014989.jpg	PROPOSITION 72	NO
20001180400052	014991.jpg	PROPOSITION 72	NO
20001180400052	014993.jpg	PROPOSITION 72	NO
20001180400052	014995.jpg	PROPOSITION 72	NO
20001180400052	014997.jpg	PROPOSITION 72	NO
20001180400052	014999.jpg	PROPOSITION 72	NO
20001180400052	015001.jpg	PROPOSITION 72	NO
20001180400052	015003.jpg	PROPOSITION 72	NO
20001180400052	015005.jpg	PROPOSITION 72	NO
20001180400052	015007.jpg	PROPOSITION 72	NO
20001180400052	015009.jpg	PROPOSITION 72	NO
20001180400052	015011.jpg	PROPOSITION 72	NO
20001180400052	015013.jpg	PROPOSITION 72	NO
20001180400052	015015.jpg	PROPOSITION 72	NO
20001180400052	015017.jpg	PROPOSITION 72	NO
20001180400052	015019.jpg	PROPOSITION 72	NO
20001180400052	015021.jpg	PROPOSITION 72	NO
20001180400052	015023.jpg	PROPOSITION 72	NO
20001180400052	015025.jpg	PROPOSITION 72	NO
20001180400052	015027.jpg	PROPOSITION 72	NO
20001180400052	015029.jpg	PROPOSITION 72	NO
20001180400052	015031.jpg	PROPOSITION 72	NO
20001180400052	015033.jpg	PROPOSITION 72	NO
20001180400052	015035.jpg	PROPOSITION 72	NO
20001180400052	015037.jpg	PROPOSITION 72	NO
20001180400052	015039.jpg	PROPOSITION 72	NO
20001180400052	015041.jpg	PROPOSITION 72	NO
20001180400052	015043.jpg	PROPOSITION 72	NO
20001180400052	015045.jpg	PROPOSITION 72	NO
20001180400052	015047.jpg	PROPOSITION 72	NO
20001180400052	015049.jpg	PROPOSITION 72	NO
20001180400052	015051.jpg	PROPOSITION 72	NO
20001180400052	015053.jpg	PROPOSITION 72	NO
20001180400052	015055.jpg	PROPOSITION 72	NO
20001180400052	015057.jpg	PROPOSITION 72	NO
20001180400052	015059.jpg	PROPOSITION 72	NO
20001180400052	015061.jpg	PROPOSITION 72	NO
20001180400052	015063.jpg	PROPOSITION 72	NO
20001180400052	015065.jpg	PROPOSITION 72	NO
20001180400052	015067.jpg	PROPOSITION 72	NO
20001180400052	015069.jpg	PROPOSITION 72	NO
20001180400052	015071.jpg	PROPOSITION 72	NO
20001180400052	015073.jpg	PROPOSITION 72	NO
20001180400052	015075.jpg	PROPOSITION 72	NO
20001180400052	015077.jpg	PROPOSITION 72	NO
20001180400052	015079.jpg	PROPOSITION 72	NO
20001180400052	015081.jpg	PROPOSITION 72	NO
20001180400052	015083.jpg	PROPOSITION 72	NO
20001180400052	015085.jpg	PROPOSITION 72	NO
20001180400052	015087.jpg	PROPOSITION 72	NO
20001180400052	015089.jpg	PROPOSITION 72	NO
20001180400052	015091.jpg	PROPOSITION 72	NO
20001180400052	015093.jpg	PROPOSITION 72	NO
20001180400052	015095.jpg	PROPOSITION 72	NO
20001180400052	015097.jpg	PROPOSITION 72	NO
20001180400052	015099.jpg	PROPOSITION 72	NO
20001180400052	015101.jpg	PROPOSITION 72	NO
20001180400052	015103.jpg	PROPOSITION 72	NO
20001180400052	015105.jpg	PROPOSITION 72	NO
20001180400052	015107.jpg	PROPOSITION 72	NO
20001180400052	015109.jpg	PROPOSITION 72	NO
20001180400052	015111.jpg	PROPOSITION 72	NO
20001180400052	015113.jpg	PROPOSITION 72	NO
20001180400052	015115.jpg	PROPOSITION 72	NO
20001180400052	015117.jpg	PROPOSITION 72	NO
20001180400052	015119.jpg	PROPOSITION 72	NO
20001180400052	015121.jpg	PROPOSITION 72	NO
20001180400052	015123.jpg	PROPOSITION 72	NO
20001180400052	015125.jpg	PROPOSITION 72	NO
20001180400052	015127.jpg	PROPOSITION 72	NO
20001180400052	015129.jpg	PROPOSITION 72	NO
20001180400052	015131.jpg	PROPOSITION 72	NO
20001180400052	015133.jpg	PROPOSITION 72	NO
20001180400052	015135.jpg	PROPOSITION 72	NO
20001180400052	015137.jpg	PROPOSITION 72	NO
20001180400052	015139.jpg	PROPOSITION 72	NO
20001180400052	015141.jpg	PROPOSITION 72	NO
20001180400052	015143.jpg	PROPOSITION 72	NO
20001180400052	015145.jpg	PROPOSITION 72	NO
20001180400052	015147.jpg	PROPOSITION 72	NO
20001180400052	015149.jpg	PROPOSITION 72	NO
20001180400052	015151.jpg	PROPOSITION 72	NO
20001180400052	015153.jpg	PROPOSITION 72	NO
20001180400052	015155.jpg	PROPOSITION 72	NO
20001180400052	015157.jpg	PROPOSITION 72	NO
20001180400052	015159.jpg	PROPOSITION 72	NO
20001180400052	015161.jpg	PROPOSITION 72	NO
20001180400052	015163.jpg	PROPOSITION 72	NO
20001180400052	015165.jpg	PROPOSITION 72	NO
20001180400052	015167.jpg	PROPOSITION 72	NO
20001180400052	015169.jpg	PROPOSITION 72	NO
20001180400052	015171.jpg	PROPOSITION 72	NO
20001180400052	015173.jpg	PROPOSITION 72	NO
20001180400052	015175.jpg	PROPOSITION 72	NO
20001180400052	015177.jpg	PROPOSITION 72	NO
20001180400052	015179.jpg	PROPOSITION 72	NO
20001180400052	015181.jpg	PROPOSITION 72	NO
20001180400052	015183.jpg	PROPOSITION 72	NO
20001180400052	015185.jpg	PROPOSITION 72	NO
20001180400052	015187.jpg	PROPOSITION 72	NO
20001180400052	015189.jpg	PROPOSITION 72	NO
20001180400052	015191.jpg	PROPOSITION 72	NO
20001180400052	015193.jpg	PROPOSITION 72	NO
20001180400052	015195.jpg	PROPOSITION 72	NO
20001180400052	015197.jpg	PROPOSITION 72	NO
20001180400052	015199.jpg	PROPOSITION 72	NO
20001180400052	015201.jpg	PROPOSITION 72	NO
20001180400052	092423.jpg	PROPOSITION 72	NO
20001180400052	092427.jpg	PROPOSITION 72	NO
20001180400052	092431.jpg	PROPOSITION 72	NO
20001180400052	092435.jpg	PROPOSITION 72	NO
20001180400052	092439.jpg	PROPOSITION 72	NO
20001180400052	092443.jpg	PROPOSITION 72	NO
20001180400052	092447.jpg	PROPOSITION 72	NO
20001180400052	092451.jpg	PROPOSITION 72	NO
20001180400052	092455.jpg	PROPOSITION 72	NO
20001180400052	092459.jpg	PROPOSITION 72	NO
20001180400052	092463.jpg	PROPOSITION 72	NO
20001180400052	092467.jpg	PROPOSITION 72	NO
20001180400052	092471.jpg	PROPOSITION 72	NO
20001180400052	092475.jpg	PROPOSITION 72	NO
20001180400052	092479.jpg	PROPOSITION 72	NO
20001180400052	092483.jpg	PROPOSITION 72	NO
20001180400052	092487.jpg	PROPOSITION 72	NO
20001180400052	092491.jpg	PROPOSITION 72	NO
20001180400052	092495.jpg	PROPOSITION 72	NO
20001180400052	092499.jpg	PROPOSITION 72	NO
20001180400052	092503.jpg	PROPOSITION 72	NO
20001180400052	092507.jpg	PROPOSITION 72	NO
20001180400052	092511.jpg	PROPOSITION 72	NO
20001180400052	092515.jpg	PROPOSITION 72	NO
20001180400052	092519.jpg	PROPOSITION 72	NO
20001180400052	092523.jpg	PROPOSITION 72	NO
20001180400052	092527.jpg	PROPOSITION 72	NO
20001180400052	092531.jpg	PROPOSITION 72	NO
20001180400052	092535.jpg	PROPOSITION 72	NO
20001180400052	092539.jpg	PROPOSITION 72	NO
20001180400052	092543.jpg	PROPOSITION 72	NO
20001180400052	092547.jpg	PROPOSITION 72	NO
20001180400052	092551.jpg	PROPOSITION 72	NO
20001180400052	092555.jpg	PROPOSITION 72	NO
20001180400052	092559.jpg	PROPOSITION 72	NO
20001180400052	092563.jpg	PROPOSITION 72	NO
20001180400052	092567.jpg	PROPOSITION 72	NO
20001180400052	092571.jpg	PROPOSITION 72	NO
20001180400052	092575.jpg	PROPOSITION 72	NO
20001180400052	092579.jpg	PROPOSITION 72	NO
20001180400052	092583.jpg	PROPOSITION 72	NO
20001180400052	092587.jpg	PROPOSITION 72	NO
20001180400052	092591.jpg	PROPOSITION 72	NO
20001180400052	092595.jpg	PROPOSITION 72	NO
20001180400052	092599.jpg	PROPOSITION 72	NO
20001180400052	092603.jpg	PROPOSITION 72	NO
20001180400052	092607.jpg	PROPOSITION 72	NO
20001180400052	092611.jpg	PROPOSITION 72	NO
20001180400052	092615.jpg	PROPOSITION 72	NO
20001180400052	092619.jpg	PROPOSITION 72	NO
20001180400052	092623.jpg	PROPOSITION 72	NO
20001180400052	092627.jpg	PROPOSITION 72	NO
20001180400052	092631.jpg	PROPOSITION 72	NO
20001180400052	092635.jpg	PROPOSITION 72	NO
20001180400052	092639.jpg	PROPOSITION 72	NO
20001180400052	092643.jpg	PROPOSITION 72	NO
20001180400052	092647.jpg	PROPOSITION 72	NO
20001180400052	092651.jpg	PROPOSITION 72	NO
20001180400052	092655.jpg	PROPOSITION 72	NO
20001180400052	092659.jpg	PROPOSITION 72	NO
20001180400052	092663.jpg	PROPOSITION 72	NO
20001180400052	092667.jpg	PROPOSITION 72	NO
20001180400052	092671.jpg	PROPOSITION 72	NO
20001180400052	092675.jpg	PROPOSITION 72	NO
20001180400052	092679.jpg	PROPOSITION 72	NO
20001180400052	092683.jpg	PROPOSITION 72	NO
20001180400052	092687.jpg	PROPOSITION 72	NO
20001180400052	092691.jpg	PROPOSITION 72	NO
20001180400052	092695.jpg	PROPOSITION 72	NO
20001180400052	092699.jpg	PROPOSITION 72	NO
20001180400052	092703.jpg	PROPOSITION 72	NO
20001180400052	092707.jpg	PROPOSITION 72	NO
20001180400052	092711.jpg	PROPOSITION 72	NO
20001180400052	092715.jpg	PROPOSITION 72	NO
20001180400052	092719.jpg	PROPOSITION 72	NO
20001180400052	092723.jpg	PROPOSITION 72	NO
20001180400052	092727.jpg	PROPOSITION 72	NO
20001180400052	092731.jpg	PROPOSITION 72	NO
20001180400052	092735.jpg	PROPOSITION 72	NO
20001180400052	092739.jpg	PROPOSITION 72	NO
20001180400052	092743.jpg	PROPOSITION 72	NO
20001180400052	092747.jpg	PROPOSITION 72	NO
20001180400052	092751.jpg	PROPOSITION 72	NO
20001180400052	092755.jpg	PROPOSITION 72	NO
20001180400052	092759.jpg	PROPOSITION 72	NO
20001180400052	092763.jpg	PROPOSITION 72	NO
20001180400052	121035.jpg	PROPOSITION 72	NO
20001180400052	121039.jpg	PROPOSITION 72	NO
20001180400052	121043.jpg	PROPOSITION 72	NO
20001180400052	121047.jpg	PROPOSITION 72	NO
20001180400052	121051.jpg	PROPOSITION 72	NO
20001180400052	121055.jpg	PROPOSITION 72	NO
20001180400052	122831.jpg	PROPOSITION 72	NO
20001180400052	122833.jpg	PROPOSITION 72	NO
20001180400052	122835.jpg	PROPOSITION 72	NO
20001180400052	122837.jpg	PROPOSITION 72	NO
20001180400052	127887.jpg	PROPOSITION 72	NO
20001180400052	127891.jpg	PROPOSITION 72	NO
20001180400052	127895.jpg	PROPOSITION 72	NO
20001180400052	127899.jpg	PROPOSITION 72	NO
20001180400052	127903.jpg	PROPOSITION 72	NO
20001180400052	127907.jpg	PROPOSITION 72	NO
20001180400052	127911.jpg	PROPOSITION 72	NO
20001180400052	127915.jpg	PROPOSITION 72	NO
20001180400052	127919.jpg	PROPOSITION 72	NO
20001180400052	127923.jpg	PROPOSITION 72	NO
20001180400052	127927.jpg	PROPOSITION 72	NO
20001180400052	127931.jpg	PROPOSITION 72	NO
20001180400052	127935.jpg	PROPOSITION 72	NO
20001200400094	004907.jpg	PROPOSITION 71	NO
20001200400094	004907.jpg	PROPOSITION 71	YES
20001200400094	004911.jpg	PROPOSITION 71	NO
20001200400094	004911.jpg	PROPOSITION 71	YES
20001200400094	004915.jpg	PROPOSITION 71	NO
20001200400094	004915.jpg	PROPOSITION 71	YES
20001200400094	004919.jpg	PROPOSITION 71	NO
20001200400094	004919.jpg	PROPOSITION 71	YES
20001200400094	004923.jpg	PROPOSITION 71	NO
20001200400094	004923.jpg	PROPOSITION 71	YES
20001200400094	004927.jpg	PROPOSITION 71	NO
20001200400094	004927.jpg	PROPOSITION 71	YES
20001200400094	004931.jpg	PROPOSITION 71	NO
20001200400094	004931.jpg	PROPOSITION 71	YES
20001200400094	004935.jpg	PROPOSITION 71	NO
20001200400094	004935.jpg	PROPOSITION 71	YES
20001200400094	004939.jpg	PROPOSITION 71	NO
20001200400094	004939.jpg	PROPOSITION 71	YES
20001200400094	004943.jpg	PROPOSITION 71	NO
20001200400094	004943.jpg	PROPOSITION 71	YES
20001200400094	004947.jpg	PROPOSITION 71	NO
20001200400094	004947.jpg	PROPOSITION 71	YES
20001200400094	004951.jpg	PROPOSITION 71	NO
20001200400094	004951.jpg	PROPOSITION 71	YES
20001200400094	004955.jpg	PROPOSITION 71	NO
20001200400094	004955.jpg	PROPOSITION 71	YES
20001200400094	004959.jpg	PROPOSITION 71	NO
20001200400094	004959.jpg	PROPOSITION 71	YES
20001200400094	004963.jpg	PROPOSITION 71	NO
20001200400094	004963.jpg	PROPOSITION 71	YES
20001200400094	004967.jpg	PROPOSITION 71	NO
20001200400094	004967.jpg	PROPOSITION 71	YES
20001200400094	004971.jpg	PROPOSITION 71	NO
20001200400094	004971.jpg	PROPOSITION 71	YES
20001200400094	004975.jpg	PROPOSITION 71	NO
20001200400094	004975.jpg	PROPOSITION 71	YES
20001200400094	004979.jpg	PROPOSITION 71	NO
20001200400094	004979.jpg	PROPOSITION 71	YES
20001200400094	004983.jpg	PROPOSITION 71	NO
20001200400094	004983.jpg	PROPOSITION 71	YES
20001200400094	004987.jpg	PROPOSITION 71	NO
20001200400094	004987.jpg	PROPOSITION 71	YES
20001200400094	004991.jpg	PROPOSITION 71	NO
20001200400094	004991.jpg	PROPOSITION 71	YES
20001200400094	004995.jpg	PROPOSITION 71	NO
20001200400094	004995.jpg	PROPOSITION 71	YES
20001200400094	004999.jpg	PROPOSITION 71	NO
20001200400094	004999.jpg	PROPOSITION 71	YES
20001200400094	005003.jpg	PROPOSITION 71	NO
20001200400094	005003.jpg	PROPOSITION 71	YES
20001200400094	005007.jpg	PROPOSITION 71	NO
20001200400094	005007.jpg	PROPOSITION 71	YES
20001200400094	005011.jpg	PROPOSITION 71	NO
20001200400094	005011.jpg	PROPOSITION 71	YES
20001200400094	005015.jpg	PROPOSITION 71	NO
20001200400094	005015.jpg	PROPOSITION 71	YES
20001200400094	005019.jpg	PROPOSITION 71	NO
20001200400094	005019.jpg	PROPOSITION 71	YES
20001200400094	005023.jpg	PROPOSITION 71	NO
20001200400094	005023.jpg	PROPOSITION 71	YES
20001200400094	005027.jpg	PROPOSITION 71	NO
20001200400094	005027.jpg	PROPOSITION 71	YES
20001200400094	005031.jpg	PROPOSITION 71	NO
20001200400094	005031.jpg	PROPOSITION 71	YES
20001200400094	005035.jpg	PROPOSITION 71	NO
20001200400094	005035.jpg	PROPOSITION 71	YES
20001200400094	005039.jpg	PROPOSITION 71	NO
20001200400094	005039.jpg	PROPOSITION 71	YES
20001200400094	005043.jpg	PROPOSITION 71	NO
20001200400094	005043.jpg	PROPOSITION 71	YES
20001200400094	005047.jpg	PROPOSITION 71	NO
20001200400094	005047.jpg	PROPOSITION 71	YES
20001200400094	005051.jpg	PROPOSITION 71	NO
20001200400094	005051.jpg	PROPOSITION 71	YES
20001200400094	005055.jpg	PROPOSITION 71	NO
20001200400094	005055.jpg	PROPOSITION 71	YES
20001200400094	005059.jpg	PROPOSITION 71	NO
20001200400094	005059.jpg	PROPOSITION 71	YES
20001200400094	005063.jpg	PROPOSITION 71	NO
20001200400094	005063.jpg	PROPOSITION 71	YES
20001200400094	005067.jpg	PROPOSITION 71	NO
20001200400094	005067.jpg	PROPOSITION 71	YES
20001200400094	005071.jpg	PROPOSITION 71	NO
20001200400094	005071.jpg	PROPOSITION 71	YES
20001200400094	005075.jpg	PROPOSITION 71	NO
20001200400094	005075.jpg	PROPOSITION 71	YES
20001200400094	005079.jpg	PROPOSITION 71	NO
20001200400094	005079.jpg	PROPOSITION 71	YES
20001200400094	005083.jpg	PROPOSITION 71	NO
20001200400094	005083.jpg	PROPOSITION 71	YES
20001200400094	005087.jpg	PROPOSITION 71	NO
20001200400094	005087.jpg	PROPOSITION 71	YES
20001200400094	005091.jpg	PROPOSITION 71	NO
20001200400094	005091.jpg	PROPOSITION 71	YES
20001200400094	005095.jpg	PROPOSITION 71	NO
20001200400094	005095.jpg	PROPOSITION 71	YES
20001200400094	005099.jpg	PROPOSITION 71	NO
20001200400094	005099.jpg	PROPOSITION 71	YES
20001200400094	005103.jpg	PROPOSITION 71	NO
20001200400094	005103.jpg	PROPOSITION 71	YES
20001200400094	005107.jpg	PROPOSITION 71	NO
20001200400094	005107.jpg	PROPOSITION 71	YES
20001200400094	005111.jpg	PROPOSITION 71	NO
20001200400094	005111.jpg	PROPOSITION 71	YES
20001200400094	005115.jpg	PROPOSITION 71	NO
20001200400094	005115.jpg	PROPOSITION 71	YES
20001200400094	005119.jpg	PROPOSITION 71	NO
20001200400094	005119.jpg	PROPOSITION 71	YES
20001200400094	005123.jpg	PROPOSITION 71	NO
20001200400094	005123.jpg	PROPOSITION 71	YES
20001200400094	005127.jpg	PROPOSITION 71	NO
20001200400094	005127.jpg	PROPOSITION 71	YES
20001200400094	005131.jpg	PROPOSITION 71	NO
20001200400094	005131.jpg	PROPOSITION 71	YES
20001200400094	005135.jpg	PROPOSITION 71	NO
20001200400094	005135.jpg	PROPOSITION 71	YES
20001200400094	005139.jpg	PROPOSITION 71	NO
20001200400094	005139.jpg	PROPOSITION 71	YES
20001200400094	005143.jpg	PROPOSITION 71	NO
20001200400094	005143.jpg	PROPOSITION 71	YES
20001200400094	005147.jpg	PROPOSITION 71	NO
20001200400094	005147.jpg	PROPOSITION 71	YES
20001200400094	005151.jpg	PROPOSITION 71	NO
20001200400094	005151.jpg	PROPOSITION 71	YES
20001200400094	005155.jpg	PROPOSITION 71	NO
20001200400094	005155.jpg	PROPOSITION 71	YES
20001200400094	005159.jpg	PROPOSITION 71	NO
20001200400094	005159.jpg	PROPOSITION 71	YES
20001200400094	005163.jpg	PROPOSITION 71	NO
20001200400094	005163.jpg	PROPOSITION 71	YES
20001200400094	005167.jpg	PROPOSITION 71	NO
20001200400094	005167.jpg	PROPOSITION 71	YES
20001200400094	005171.jpg	PROPOSITION 71	NO
20001200400094	005171.jpg	PROPOSITION 71	YES
20001200400094	005175.jpg	PROPOSITION 71	NO
20001200400094	005175.jpg	PROPOSITION 71	YES
20001200400094	005179.jpg	PROPOSITION 71	NO
20001200400094	005179.jpg	PROPOSITION 71	YES
20001200400094	005183.jpg	PROPOSITION 71	NO
20001200400094	005183.jpg	PROPOSITION 71	YES
20001200400094	005187.jpg	PROPOSITION 71	NO
20001200400094	005187.jpg	PROPOSITION 71	YES
20001200400094	005191.jpg	PROPOSITION 71	NO
20001200400094	005191.jpg	PROPOSITION 71	YES
20001200400094	005195.jpg	PROPOSITION 71	NO
20001200400094	005195.jpg	PROPOSITION 71	YES
20001200400094	005199.jpg	PROPOSITION 71	NO
20001200400094	005199.jpg	PROPOSITION 71	YES
20001200400094	005203.jpg	PROPOSITION 71	NO
20001200400094	005203.jpg	PROPOSITION 71	YES
20001200400094	005207.jpg	PROPOSITION 71	NO
20001200400094	005207.jpg	PROPOSITION 71	YES
20001200400094	005211.jpg	PROPOSITION 71	NO
20001200400094	005211.jpg	PROPOSITION 71	YES
20001200400094	005215.jpg	PROPOSITION 71	NO
20001200400094	005215.jpg	PROPOSITION 71	YES
20001200400094	005219.jpg	PROPOSITION 71	NO
20001200400094	005219.jpg	PROPOSITION 71	YES
20001200400094	005223.jpg	PROPOSITION 71	NO
20001200400094	005223.jpg	PROPOSITION 71	YES
20001200400094	005227.jpg	PROPOSITION 71	NO
20001200400094	005227.jpg	PROPOSITION 71	YES
20001200400094	005231.jpg	PROPOSITION 71	NO
20001200400094	005231.jpg	PROPOSITION 71	YES
20001200400094	005235.jpg	PROPOSITION 71	NO
20001200400094	005235.jpg	PROPOSITION 71	YES
20001200400094	005239.jpg	PROPOSITION 71	NO
20001200400094	005239.jpg	PROPOSITION 71	YES
20001200400094	005243.jpg	PROPOSITION 71	NO
20001200400094	005243.jpg	PROPOSITION 71	YES
20001200400094	005247.jpg	PROPOSITION 71	NO
20001200400094	005247.jpg	PROPOSITION 71	YES
20001200400094	005251.jpg	PROPOSITION 71	NO
20001200400094	005251.jpg	PROPOSITION 71	YES
20001200400094	005255.jpg	PROPOSITION 71	NO
20001200400094	005255.jpg	PROPOSITION 71	YES
20001200400094	005259.jpg	PROPOSITION 71	NO
20001200400094	005259.jpg	PROPOSITION 71	YES
20001200400094	005263.jpg	PROPOSITION 71	NO
20001200400094	005263.jpg	PROPOSITION 71	YES
20001200400094	005267.jpg	PROPOSITION 71	NO
20001200400094	005267.jpg	PROPOSITION 71	YES
20001200400094	005271.jpg	PROPOSITION 71	NO
20001200400094	005271.jpg	PROPOSITION 71	YES
20001200400094	005275.jpg	PROPOSITION 71	NO
20001200400094	005275.jpg	PROPOSITION 71	YES
20001200400094	005279.jpg	PROPOSITION 71	NO
20001200400094	005279.jpg	PROPOSITION 71	YES
20001200400094	005283.jpg	PROPOSITION 71	NO
20001200400094	005283.jpg	PROPOSITION 71	YES
20001200400094	005287.jpg	PROPOSITION 71	NO
20001200400094	005287.jpg	PROPOSITION 71	YES
20001200400094	005291.jpg	PROPOSITION 71	NO
20001200400094	005291.jpg	PROPOSITION 71	YES
20001200400094	005295.jpg	PROPOSITION 71	NO
20001200400094	005295.jpg	PROPOSITION 71	YES
20001200400094	005299.jpg	PROPOSITION 71	NO
20001200400094	005299.jpg	PROPOSITION 71	YES
20001200400094	005303.jpg	PROPOSITION 71	NO
20001200400094	005303.jpg	PROPOSITION 71	YES
20001200400094	005307.jpg	PROPOSITION 71	NO
20001200400094	005307.jpg	PROPOSITION 71	YES
20001200400094	005311.jpg	PROPOSITION 71	NO
20001200400094	005311.jpg	PROPOSITION 71	YES
20001200400094	005315.jpg	PROPOSITION 71	NO
20001200400094	005315.jpg	PROPOSITION 71	YES
20001200400094	005319.jpg	PROPOSITION 71	NO
20001200400094	005319.jpg	PROPOSITION 71	YES
20001200400094	005323.jpg	PROPOSITION 71	NO
20001200400094	005323.jpg	PROPOSITION 71	YES
20001200400094	005327.jpg	PROPOSITION 71	NO
20001200400094	005327.jpg	PROPOSITION 71	YES
20001200400094	005331.jpg	PROPOSITION 71	NO
20001200400094	005331.jpg	PROPOSITION 71	YES
20001200400094	005335.jpg	PROPOSITION 71	NO
20001200400094	005335.jpg	PROPOSITION 71	YES
20001200400094	005339.jpg	PROPOSITION 71	NO
20001200400094	005339.jpg	PROPOSITION 71	YES
20001200400094	005343.jpg	PROPOSITION 71	NO
20001200400094	005343.jpg	PROPOSITION 71	YES
20001200400094	005347.jpg	PROPOSITION 71	NO
20001200400094	005347.jpg	PROPOSITION 71	YES
20001200400094	005351.jpg	PROPOSITION 71	NO
20001200400094	005351.jpg	PROPOSITION 71	YES
20001200400094	005355.jpg	PROPOSITION 71	NO
20001200400094	005355.jpg	PROPOSITION 71	YES
20001200400094	005359.jpg	PROPOSITION 71	NO
20001200400094	005359.jpg	PROPOSITION 71	YES
20001200400094	005363.jpg	PROPOSITION 71	NO
20001200400094	005363.jpg	PROPOSITION 71	YES
20001200400094	005367.jpg	PROPOSITION 71	NO
20001200400094	005367.jpg	PROPOSITION 71	YES
20001200400094	005371.jpg	PROPOSITION 71	NO
20001200400094	005371.jpg	PROPOSITION 71	YES
20001200400094	005375.jpg	PROPOSITION 71	NO
20001200400094	005375.jpg	PROPOSITION 71	YES
20001200400094	005379.jpg	PROPOSITION 71	NO
20001200400094	005379.jpg	PROPOSITION 71	YES
20001200400094	005383.jpg	PROPOSITION 71	NO
20001200400094	005383.jpg	PROPOSITION 71	YES
20001200400094	005387.jpg	PROPOSITION 71	NO
20001200400094	005387.jpg	PROPOSITION 71	YES
20001200400094	005391.jpg	PROPOSITION 71	NO
20001200400094	005391.jpg	PROPOSITION 71	YES
20001200400094	005395.jpg	PROPOSITION 71	NO
20001200400094	005395.jpg	PROPOSITION 71	YES
20001200400094	005399.jpg	PROPOSITION 71	NO
20001200400094	005399.jpg	PROPOSITION 71	YES
20001200400094	005403.jpg	PROPOSITION 71	NO
20001200400094	005403.jpg	PROPOSITION 71	YES
20001200400094	005407.jpg	PROPOSITION 71	NO
20001200400094	005407.jpg	PROPOSITION 71	YES
20001200400094	005411.jpg	PROPOSITION 71	NO
20001200400094	005411.jpg	PROPOSITION 71	YES
20001200400094	005415.jpg	PROPOSITION 71	NO
20001200400094	005415.jpg	PROPOSITION 71	YES
20001200400094	005419.jpg	PROPOSITION 71	NO
20001200400094	005419.jpg	PROPOSITION 71	YES
20001200400094	005423.jpg	PROPOSITION 71	NO
20001200400094	005423.jpg	PROPOSITION 71	YES
20001200400094	005427.jpg	PROPOSITION 71	NO
20001200400094	005427.jpg	PROPOSITION 71	YES
20001200400094	005431.jpg	PROPOSITION 71	NO
20001200400094	005431.jpg	PROPOSITION 71	YES
20001200400094	005435.jpg	PROPOSITION 71	NO
20001200400094	005435.jpg	PROPOSITION 71	YES
20001200400094	005439.jpg	PROPOSITION 71	NO
20001200400094	005439.jpg	PROPOSITION 71	YES
