3A-11	JUDGE OF THE SUPERIOR COURT	LATHE GILL	73	124
3A-11	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	55	124
3A-11	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	1	5
3A-11	LIEUTENANT GOVERNOR	COLE HARRIS	1	13
3A-11	LIEUTENANT GOVERNOR	DANNY THOMAS	0	0
3A-11	LIEUTENANT GOVERNOR	DAVID FENNELL	4	8
3A-11	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	0	4
3A-11	LIEUTENANT GOVERNOR	ED HERNANDEZ	26	48
3A-11	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	60	112
3A-11	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	20	40
3A-11	LIEUTENANT GOVERNOR	JEFF BLEICH	32	52
3A-11	LIEUTENANT GOVERNOR	LYDIA ORTEGA	2	6
3A-11	LIEUTENANT GOVERNOR	TIM FERREIRA	3	7
3A-11	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	142	262
3A-11	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	8	29
3A-11	MEMBER OF THE STATE ASSEMBLY	WRITE-IN	0	4
3A-11	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	4	10
3A-11	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	44	67
3A-11	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	83	164
3A-11	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	7	30
3A-11	PROPOSITION 68	NO	20	57
3A-11	PROPOSITION 68	YES	136	245
3A-11	PROPOSITION 69	NO	21	44
3A-11	PROPOSITION 69	YES	128	253
3A-11	PROPOSITION 70	NO	107	222
3A-11	PROPOSITION 70	YES	34	59
3A-11	PROPOSITION 71	NO	19	56
3A-11	PROPOSITION 71	YES	126	236
3A-11	PROPOSITION 72	NO	15	32
3A-11	PROPOSITION 72	YES	139	272
3A-11	SECRETARY OF STATE	ALEX PADILLA	102	206
3A-11	SECRETARY OF STATE	C.T. WEBER	4	7
3A-11	SECRETARY OF STATE	ERIK RYDBERG	6	13
3A-11	SECRETARY OF STATE	GAIL K. LIGHTFOOT	6	9
3A-11	SECRETARY OF STATE	MARK P. MEUSER	3	17
3A-11	SECRETARY OF STATE	MICHAEL FEINSTEIN	15	22
3A-11	SECRETARY OF STATE	RAUL RODRIGUEZ JR	2	8
3A-11	SECRETARY OF STATE	RUBEN MAJOR	12	17
3A-11	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	"WILLIAM ""BILLY"" HONSAL"	101	198
3A-11	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITE-IN	0	4
3A-11	STATE SENATOR	MIKE MCGUIRE	114	220
3A-11	STATE SENATOR	"VERONICA ""RONI"" JACOBI"	38	71
3A-11	STATE SENATOR	WRITE-IN	0	1
3A-11	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	30	53
3A-11	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	22	44
3A-11	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	8	11
3A-11	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	71	151
3A-11	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	104	202
3A-11	SUPERINTENDENT OF SCHOOLS	WRITE-IN	0	9
3A-11	TREASURER	FIONA MA	103	200
3A-11	TREASURER	GREG CONLON	1	14
3A-11	TREASURER	JACK M. GUERRERO	6	18
3A-11	TREASURER	KEVIN AKIN	9	14
3A-11	TREASURER	VIVEK VISWANATHAN	29	48
3A-11	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	101	203
3A-11	TREASURER-TAX COLLECTOR	WRITE-IN	0	2
3A-11	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	18	34
3A-11	UNITED STATE REPRESENTATIVE	DALE K. MENSING	4	22
3A-11	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	137	252
3A-11	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	2	7
3A-11	UNITED STATE SENATOR	ALISON HARTSON	8	15
3A-11	UNITED STATE SENATOR	ARUN K. BHUMITRA	0	0
3A-11	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0	2
3A-11	UNITED STATE SENATOR	DAVID HILDEBRAND	0	4
3A-11	UNITED STATE SENATOR	DAVID MOORE	1	1
3A-11	UNITED STATE SENATOR	DERRICK MICHAEL REID	3	5
3A-11	UNITED STATE SENATOR	DIANNE FEINSTEIN	93	164
3A-11	UNITED STATE SENATOR	DON J. GRUNDMANN	0	0
3A-11	UNITED STATE SENATOR	DONNIE O. TURNER	0	1
3A-11	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	4	5
3A-11	UNITED STATE SENATOR	ERIN CRUZ	3	6
3A-11	UNITED STATE SENATOR	GERALD PLUMMER	0	0
3A-11	UNITED STATE SENATOR	HERBERT G. PETERS	0	0
3A-11	UNITED STATE SENATOR	JAMES P. BRADLEY	1	4
3A-11	UNITED STATE SENATOR	JASON M. HANANIA	0	2
3A-11	UNITED STATE SENATOR	JERRY JOSEPH LAWS	0	0
3A-11	UNITED STATE SENATOR	"JOHN ""JACK"" CREW"	0	2
3A-11	UNITED STATE SENATOR	JOHN THOMPSON PARKER	2	5
3A-11	UNITED STATE SENATOR	KEVIN DE LEON	35	67
3A-11	UNITED STATE SENATOR	KEVIN MOTTUS	0	0
3A-11	UNITED STATE SENATOR	LEE OLSON	0	0
3A-11	UNITED STATE SENATOR	LING LING SHI	1	2
3A-11	UNITED STATE SENATOR	MARIO NABLIBA	0	0
3A-11	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0	0
3A-11	UNITED STATE SENATOR	PAT HARRIS	4	9
3A-11	UNITED STATE SENATOR	PATRICK LITTLE	0	0
3A-11	UNITED STATE SENATOR	PAUL A. TAYLOR	1	3
3A-11	UNITED STATE SENATOR	RASH BIHARI GHOSH	0	0
3A-11	UNITED STATE SENATOR	"ROQUE ""ROCKY"" DE LA FUENTE"	1	4
3A-11	UNITED STATE SENATOR	TIM GILDERSLEEVE	0	1
3A-11	UNITED STATE SENATOR	TOM PALZER	0	2
3A-12	ASSESSOR	MARI A. WILSON	46	106
3A-12	ASSESSOR	WRITE-IN	0	1
3A-12	ATTORNEY GENERAL	DAVE JONES	12	24
3A-12	ATTORNEY GENERAL	ERIC EARLY	1	4
3A-12	ATTORNEY GENERAL	STEVEN C. BAILEY	6	15
3A-12	ATTORNEY GENERAL	XAVIER BECERRA	38	101
3A-12	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	33	81
3A-12	AUDITOR-CONTROLLER	MIKE LORIG	13	39
3A-12	AUDITOR-CONTROLLER	WRITE-IN	0	1
3A-12	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	45	107
3A-12	CLERK, RECORDER, REGISTRAR OF VOTERS	WRITE-IN	0	2
3A-12	CONTROLLER	BETTY T. YEE	47	126
3A-12	CONTROLLER	KONSTANTINOS RODITIS	7	18
3A-12	CONTROLLER	MARY LOU FINLEY	4	7
3A-12	DISTRICT ATTORNEY	MAGGIE FLEMING	45	113
3A-12	DISTRICT ATTORNEY	WRITE-IN	0	2
3A-12	GOVERNOR	AKINYEMI AGBEDE	0	0
3A-12	GOVERNOR	ALBERT CAESAR MEZZETTI	0	0
3A-12	GOVERNOR	AMANDA RENTERIA	3	8
3A-12	GOVERNOR	ANTONIO VILLARAIGOSA	7	19
3A-12	GOVERNOR	CHRISTOPHER N. CARLSON	0	0
3A-12	GOVERNOR	DELAINE EASTIN	8	19
3A-12	GOVERNOR	DESMOND SILVEIRA	1	1
3A-12	GOVERNOR	GAVIN NEWSOM	26	73
3A-12	GOVERNOR	GLORIA ESTELA LA RIVA	1	3
3A-12	GOVERNOR	"HAKAN ""HAWK"" MIKADO"	0	1
3A-12	GOVERNOR	J. BRIBIESCA	0	1
3A-12	GOVERNOR	JEFFREY EDWARD TAYLOR	0	0
3A-12	GOVERNOR	JOHN CHIANG	3	8
3A-12	GOVERNOR	JOHN H. COX	7	13
3A-12	GOVERNOR	JOHNNY WATTENBURG	0	0
3A-12	GOVERNOR	JOSH JONES	1	2
3A-12	GOVERNOR	KLEMENT TINAJ	0	0
3A-12	GOVERNOR	MICHAEL SHELLENBERGER	1	3
3A-12	GOVERNOR	NICKOLAS WILDSTAR	0	0
3A-12	GOVERNOR	PETER Y. LIU	0	0
3A-12	GOVERNOR	ROBERT C. NEWMAN, II	0	0
3A-12	GOVERNOR	ROBERT DAVIDSON GRIFFIS	1	2
3A-12	GOVERNOR	SHUBHAM GOEL	0	0
3A-12	GOVERNOR	THOMAS JEFFERSON CARES	0	0
3A-12	GOVERNOR	TRAVIS ALLEN	0	4
3A-12	GOVERNOR	YVONNE GIRARD	0	0
3A-12	GOVERNOR	ZOLTAN ISTVAN	0	0
3A-12	INSURANCE COMMISSIONER	ASIF MAHMOOD	11	28
3A-12	INSURANCE COMMISSIONER	NATHALIE HRIZI	5	8
3A-12	INSURANCE COMMISSIONER	RICARDO LARA	28	78
3A-12	INSURANCE COMMISSIONER	STEVE POIZNER	10	21
3A-12	INSURANCE COMMISSIONER	WRITE-IN	0	1
3A-12	JUDGE OF THE SUPERIOR COURT	LATHE GILL	24	46
3A-12	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	23	76
3A-12	JUDGE OF THE SUPERIOR COURT	WRITE-IN	0	3
3A-12	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	1	2
3A-12	LIEUTENANT GOVERNOR	COLE HARRIS	3	8
3A-12	LIEUTENANT GOVERNOR	DANNY THOMAS	0	0
3A-12	LIEUTENANT GOVERNOR	DAVID FENNELL	2	4
3A-12	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	1	1
3A-12	LIEUTENANT GOVERNOR	ED HERNANDEZ	12	38
3A-12	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	19	49
3A-12	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	2	8
3A-12	LIEUTENANT GOVERNOR	JEFF BLEICH	14	27
3A-12	LIEUTENANT GOVERNOR	LYDIA ORTEGA	1	5
3A-12	LIEUTENANT GOVERNOR	TIM FERREIRA	1	2
3A-12	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	47	128
3A-12	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	7	18
3A-12	MEMBER OF THE STATE ASSEMBLY	WRITE-IN	0	1
3A-12	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	3	9
3A-12	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	10	35
3A-12	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	30	67
3A-12	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	8	20
3A-12	PROPOSITION 68	NO	8	24
3A-12	PROPOSITION 68	YES	48	126
3A-12	PROPOSITION 69	NO	11	19
3A-12	PROPOSITION 69	YES	45	127
3A-12	PROPOSITION 70	NO	47	111
3A-12	PROPOSITION 70	YES	8	33
3A-12	PROPOSITION 71	NO	11	22
3A-12	PROPOSITION 71	YES	45	122
3A-12	PROPOSITION 72	NO	5	12
3A-12	PROPOSITION 72	YES	51	140
3A-12	SECRETARY OF STATE	ALEX PADILLA	39	108
3A-12	SECRETARY OF STATE	C.T. WEBER	2	4
3A-12	SECRETARY OF STATE	ERIK RYDBERG	1	2
3A-12	SECRETARY OF STATE	GAIL K. LIGHTFOOT	2	3
3A-12	SECRETARY OF STATE	MARK P. MEUSER	5	15
3A-12	SECRETARY OF STATE	MICHAEL FEINSTEIN	5	7
3A-12	SECRETARY OF STATE	RAUL RODRIGUEZ JR	1	3
3A-12	SECRETARY OF STATE	RUBEN MAJOR	3	6
3A-12	SECRETARY OF STATE	WRITE-IN	0	2
3A-12	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	"WILLIAM ""BILLY"" HONSAL"	40	100
3A-12	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITE-IN	0	2
3A-12	STATE SENATOR	MIKE MCGUIRE	33	101
3A-12	STATE SENATOR	"VERONICA ""RONI"" JACOBI"	16	34
3A-12	STATE SENATOR	WRITE-IN	0	2
3A-12	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	14	27
3A-12	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	7	14
3A-12	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	0	6
3A-12	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	28	82
3A-12	SUPERINTENDENT OF PUBLIC INSTRUCTION	WRITE-IN	0	2
3A-12	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	36	93
3A-12	SUPERINTENDENT OF SCHOOLS	WRITE-IN	0	3
3A-12	TREASURER	FIONA MA	36	93
3A-12	TREASURER	GREG CONLON	1	7
3A-12	TREASURER	JACK M. GUERRERO	9	17
3A-12	TREASURER	KEVIN AKIN	0	3
3A-12	TREASURER	VIVEK VISWANATHAN	12	23
3A-12	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	41	100
3A-12	TREASURER-TAX COLLECTOR	WRITE-IN	0	2
3A-12	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	13	17
3A-12	UNITED STATE REPRESENTATIVE	DALE K. MENSING	6	17
3A-12	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	36	116
3A-12	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	2	3
3A-12	UNITED STATE SENATOR	ALISON HARTSON	3	11
3A-12	UNITED STATE SENATOR	ARUN K. BHUMITRA	0	0
3A-12	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0	0
3A-12	UNITED STATE SENATOR	DAVID HILDEBRAND	2	3
3A-12	UNITED STATE SENATOR	DAVID MOORE	0	0
3A-12	UNITED STATE SENATOR	DERRICK MICHAEL REID	1	2
3A-12	UNITED STATE SENATOR	DIANNE FEINSTEIN	26	83
3A-12	UNITED STATE SENATOR	DON J. GRUNDMANN	0	1
3A-12	UNITED STATE SENATOR	DONNIE O. TURNER	1	1
3A-12	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	0	1
3A-12	UNITED STATE SENATOR	ERIN CRUZ	1	1
3A-12	UNITED STATE SENATOR	GERALD PLUMMER	0	0
3A-12	UNITED STATE SENATOR	HERBERT G. PETERS	0	2
3A-12	UNITED STATE SENATOR	JAMES P. BRADLEY	3	8
3A-12	UNITED STATE SENATOR	JASON M. HANANIA	0	0
3A-12	UNITED STATE SENATOR	JERRY JOSEPH LAWS	1	1
3A-12	UNITED STATE SENATOR	"JOHN ""JACK"" CREW"	1	1
3A-12	UNITED STATE SENATOR	JOHN THOMPSON PARKER	1	2
3A-12	UNITED STATE SENATOR	KEVIN DE LEON	14	28
3A-12	UNITED STATE SENATOR	KEVIN MOTTUS	0	0
3A-12	UNITED STATE SENATOR	LEE OLSON	0	1
3A-12	UNITED STATE SENATOR	LING LING SHI	0	0
3A-12	UNITED STATE SENATOR	MARIO NABLIBA	0	0
3A-12	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0	0
3A-12	UNITED STATE SENATOR	PAT HARRIS	0	0
3A-12	UNITED STATE SENATOR	PATRICK LITTLE	0	1
3A-12	UNITED STATE SENATOR	PAUL A. TAYLOR	0	0
3A-12	UNITED STATE SENATOR	RASH BIHARI GHOSH	1	1
3A-12	UNITED STATE SENATOR	"ROQUE ""ROCKY"" DE LA FUENTE"	0	0
3A-12	UNITED STATE SENATOR	TIM GILDERSLEEVE	0	0
3A-12	UNITED STATE SENATOR	TOM PALZER	1	3
3A-13	ASSESSOR	MARI A. WILSON	79	262
3A-13	ASSESSOR	WRITE-IN	0	1
3A-13	ATTORNEY GENERAL	DAVE JONES	17	48
3A-13	ATTORNEY GENERAL	ERIC EARLY	6	18
3A-13	ATTORNEY GENERAL	STEVEN C. BAILEY	9	39
3A-13	ATTORNEY GENERAL	XAVIER BECERRA	101	265
3A-13	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	90	240
3A-13	AUDITOR-CONTROLLER	MIKE LORIG	29	95
3A-13	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	86	274
3A-13	CLERK, RECORDER, REGISTRAR OF VOTERS	WRITE-IN	0	3
3A-13	CONTROLLER	BETTY T. YEE	113	303
3A-13	CONTROLLER	KONSTANTINOS RODITIS	11	48
3A-13	CONTROLLER	MARY LOU FINLEY	11	27
3A-13	DISTRICT ATTORNEY	MAGGIE FLEMING	89	285
3A-13	DISTRICT ATTORNEY	WRITE-IN	0	7
3A-13	GOVERNOR	AKINYEMI AGBEDE	1	3
3A-13	GOVERNOR	ALBERT CAESAR MEZZETTI	2	2
3A-13	GOVERNOR	AMANDA RENTERIA	5	9
3A-13	GOVERNOR	ANTONIO VILLARAIGOSA	9	24
3A-13	GOVERNOR	CHRISTOPHER N. CARLSON	0	1
3A-13	GOVERNOR	DELAINE EASTIN	21	59
3A-13	GOVERNOR	DESMOND SILVEIRA	0	1
3A-13	GOVERNOR	GAVIN NEWSOM	64	185
3A-13	GOVERNOR	GLORIA ESTELA LA RIVA	1	6
3A-13	GOVERNOR	"HAKAN ""HAWK"" MIKADO"	0	0
3A-13	GOVERNOR	J. BRIBIESCA	1	3
3A-13	GOVERNOR	JEFFREY EDWARD TAYLOR	0	0
3A-13	GOVERNOR	JOHN CHIANG	6	24
3A-13	GOVERNOR	JOHN H. COX	11	44
3A-13	GOVERNOR	JOHNNY WATTENBURG	0	2
3A-13	GOVERNOR	JOSH JONES	6	9
3A-13	GOVERNOR	KLEMENT TINAJ	2	3
3A-13	GOVERNOR	MICHAEL SHELLENBERGER	4	5
3A-13	GOVERNOR	NICKOLAS WILDSTAR	1	2
3A-13	GOVERNOR	PETER Y. LIU	1	1
3A-13	GOVERNOR	ROBERT C. NEWMAN, II	0	3
3A-13	GOVERNOR	ROBERT DAVIDSON GRIFFIS	0	0
3A-13	GOVERNOR	SHUBHAM GOEL	0	0
3A-13	GOVERNOR	THOMAS JEFFERSON CARES	0	0
3A-13	GOVERNOR	TRAVIS ALLEN	2	13
3A-13	GOVERNOR	YVONNE GIRARD	1	1
3A-13	GOVERNOR	ZOLTAN ISTVAN	0	1
3A-13	INSURANCE COMMISSIONER	ASIF MAHMOOD	29	65
3A-13	INSURANCE COMMISSIONER	NATHALIE HRIZI	10	36
3A-13	INSURANCE COMMISSIONER	RICARDO LARA	64	175
3A-13	INSURANCE COMMISSIONER	STEVE POIZNER	19	72
3A-13	JUDGE OF THE SUPERIOR COURT	LATHE GILL	56	126
3A-13	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	53	192
3A-13	JUDGE OF THE SUPERIOR COURT	WRITE-IN	0	1
3A-13	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	2	6
3A-13	LIEUTENANT GOVERNOR	COLE HARRIS	4	11
3A-13	LIEUTENANT GOVERNOR	DANNY THOMAS	1	1
3A-13	LIEUTENANT GOVERNOR	DAVID FENNELL	5	17
3A-13	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	2	9
3A-13	LIEUTENANT GOVERNOR	ED HERNANDEZ	24	77
3A-13	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	39	110
3A-13	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	22	45
3A-13	LIEUTENANT GOVERNOR	JEFF BLEICH	25	57
3A-13	LIEUTENANT GOVERNOR	LYDIA ORTEGA	3	20
3A-13	LIEUTENANT GOVERNOR	TIM FERREIRA	1	7
3A-13	LIEUTENANT GOVERNOR	WRITE-IN	0	2
3A-13	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	116	309
3A-13	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	14	56
3A-13	MEMBER OF THE STATE ASSEMBLY	WRITE-IN	0	5
3A-13	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	11	23
3A-13	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	27	83
3A-13	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	69	176
3A-13	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	12	54
3A-13	MEMBER STATE BOARD OF EQUILIZATION	WRITE-IN	0	3
3A-13	PROPOSITION 68	NO	20	71
3A-13	PROPOSITION 68	YES	112	313
3A-13	PROPOSITION 69	NO	19	46
3A-13	PROPOSITION 69	YES	114	334
3A-13	PROPOSITION 70	NO	97	272
3A-13	PROPOSITION 70	YES	29	89
3A-13	PROPOSITION 71	NO	21	57
3A-13	PROPOSITION 71	YES	107	302
3A-13	PROPOSITION 72	NO	13	26
3A-13	PROPOSITION 72	YES	121	355
3A-13	SECRETARY OF STATE	ALEX PADILLA	90	253
3A-13	SECRETARY OF STATE	C.T. WEBER	3	7
3A-13	SECRETARY OF STATE	ERIK RYDBERG	9	25
3A-13	SECRETARY OF STATE	GAIL K. LIGHTFOOT	4	12
3A-13	SECRETARY OF STATE	MARK P. MEUSER	10	39
3A-13	SECRETARY OF STATE	MICHAEL FEINSTEIN	7	15
3A-13	SECRETARY OF STATE	RAUL RODRIGUEZ JR	3	8
3A-13	SECRETARY OF STATE	RUBEN MAJOR	10	19
3A-13	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	"WILLIAM ""BILLY"" HONSAL"	80	266
3A-13	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITE-IN	0	5
3A-13	STATE SENATOR	MIKE MCGUIRE	88	255
3A-13	STATE SENATOR	"VERONICA ""RONI"" JACOBI"	39	99
3A-13	STATE SENATOR	WRITE-IN	0	2
3A-13	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	25	66
3A-13	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	14	52
3A-13	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	13	32
3A-13	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	61	183
3A-13	SUPERINTENDENT OF PUBLIC INSTRUCTION	WRITE-IN	0	1
3A-13	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	78	262
3A-13	SUPERINTENDENT OF SCHOOLS	WRITE-IN	0	9
3A-13	TREASURER	FIONA MA	82	229
3A-13	TREASURER	GREG CONLON	8	26
3A-13	TREASURER	JACK M. GUERRERO	8	35
3A-13	TREASURER	KEVIN AKIN	13	22
3A-13	TREASURER	VIVEK VISWANATHAN	16	51
3A-13	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	74	254
3A-13	TREASURER-TAX COLLECTOR	WRITE-IN	0	4
3A-13	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	21	46
3A-13	UNITED STATE REPRESENTATIVE	DALE K. MENSING	12	43
3A-13	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	102	286
3A-13	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	3	6
3A-13	UNITED STATE SENATOR	ALISON HARTSON	8	16
3A-13	UNITED STATE SENATOR	ARUN K. BHUMITRA	1	3
3A-13	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0	1
3A-13	UNITED STATE SENATOR	DAVID HILDEBRAND	0	2
3A-13	UNITED STATE SENATOR	DAVID MOORE	1	2
3A-13	UNITED STATE SENATOR	DERRICK MICHAEL REID	1	3
3A-13	UNITED STATE SENATOR	DIANNE FEINSTEIN	71	204
3A-13	UNITED STATE SENATOR	DON J. GRUNDMANN	0	0
3A-13	UNITED STATE SENATOR	DONNIE O. TURNER	2	3
3A-13	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	1	2
3A-13	UNITED STATE SENATOR	ERIN CRUZ	2	6
3A-13	UNITED STATE SENATOR	GERALD PLUMMER	0	2
3A-13	UNITED STATE SENATOR	HERBERT G. PETERS	1	3
3A-13	UNITED STATE SENATOR	JAMES P. BRADLEY	3	13
3A-13	UNITED STATE SENATOR	JASON M. HANANIA	1	1
3A-13	UNITED STATE SENATOR	JERRY JOSEPH LAWS	0	2
3A-13	UNITED STATE SENATOR	"JOHN ""JACK"" CREW"	0	3
3A-13	UNITED STATE SENATOR	JOHN THOMPSON PARKER	2	9
3A-13	UNITED STATE SENATOR	KEVIN DE LEON	23	69
3A-13	UNITED STATE SENATOR	KEVIN MOTTUS	2	2
3A-13	UNITED STATE SENATOR	LEE OLSON	0	0
3A-13	UNITED STATE SENATOR	LING LING SHI	0	0
3A-13	UNITED STATE SENATOR	MARIO NABLIBA	0	2
3A-13	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0	0
3A-13	UNITED STATE SENATOR	PAT HARRIS	6	9
3A-13	UNITED STATE SENATOR	PATRICK LITTLE	0	0
3A-13	UNITED STATE SENATOR	PAUL A. TAYLOR	1	8
3A-13	UNITED STATE SENATOR	RASH BIHARI GHOSH	3	4
3A-13	UNITED STATE SENATOR	"ROQUE ""ROCKY"" DE LA FUENTE"	1	2
3A-13	UNITED STATE SENATOR	TIM GILDERSLEEVE	0	1
3A-13	UNITED STATE SENATOR	TOM PALZER	3	10
3A-13	UNITED STATE SENATOR	WRITE-IN	0	1
3A-J1	ASSESSOR	MARI A. WILSON	106	277
3A-J1	ASSESSOR	WRITE-IN	0	1
3A-J1	ATTORNEY GENERAL	DAVE JONES	26	52
3A-J1	ATTORNEY GENERAL	ERIC EARLY	7	17
3A-J1	ATTORNEY GENERAL	STEVEN C. BAILEY	8	29
3A-J1	ATTORNEY GENERAL	XAVIER BECERRA	95	256
3A-J1	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	87	228
3A-J1	AUDITOR-CONTROLLER	MIKE LORIG	39	100
3A-J1	AUDITOR-CONTROLLER	WRITE-IN	0	1
3A-J1	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	102	279
3A-J1	CLERK, RECORDER, REGISTRAR OF VOTERS	WRITE-IN	0	1
3A-J1	CONTROLLER	BETTY T. YEE	120	310
3A-J1	CONTROLLER	KONSTANTINOS RODITIS	14	37
3A-J1	CONTROLLER	MARY LOU FINLEY	4	12
3A-J1	DISTRICT ATTORNEY	MAGGIE FLEMING	105	282
3A-J1	DISTRICT ATTORNEY	WRITE-IN	0	9
3A-J1	GOVERNOR	AKINYEMI AGBEDE	0	0
3A-J1	GOVERNOR	ALBERT CAESAR MEZZETTI	0	1
3A-J1	GOVERNOR	AMANDA RENTERIA	3	9
3A-J1	GOVERNOR	ANTONIO VILLARAIGOSA	9	23
3A-J1	GOVERNOR	CHRISTOPHER N. CARLSON	1	1
3A-J1	GOVERNOR	DELAINE EASTIN	24	49
3A-J1	GOVERNOR	DESMOND SILVEIRA	1	1
3A-J1	GOVERNOR	GAVIN NEWSOM	81	210
3A-J1	GOVERNOR	GLORIA ESTELA LA RIVA	0	2
3A-J1	GOVERNOR	"HAKAN ""HAWK"" MIKADO"	0	0
3A-J1	GOVERNOR	J. BRIBIESCA	0	1
3A-J1	GOVERNOR	JEFFREY EDWARD TAYLOR	0	0
3A-J1	GOVERNOR	JOHN CHIANG	5	31
3A-J1	GOVERNOR	JOHN H. COX	9	28
3A-J1	GOVERNOR	JOHNNY WATTENBURG	1	1
3A-J1	GOVERNOR	JOSH JONES	2	3
3A-J1	GOVERNOR	KLEMENT TINAJ	0	0
3A-J1	GOVERNOR	MICHAEL SHELLENBERGER	4	7
3A-J1	GOVERNOR	NICKOLAS WILDSTAR	0	1
